lines	15882
Files	2
KM 03475	['c12c(sc(c2N)C(=O)OCC)sc(c1C(C)(C)C)C(=O)OCC']	-6.653	-6.18
CD 00838	['c1(c(c(c(c(c1C)C)C)C)C)C[NH2+]C(C#C)(C)C']	-5.726	-5.05
KM 03473	['c12c(sc(c1c1sccc1)C#N)sc(c2N)C#N']	-6.878	-7.155
MWP 00784	['c1(sc2c(c1C)cccc2)C#N']	-6.706	-7.041
BTB 09364	['c1(cc2c([nH]c1=O)cc[nH+]c2C)C#N']	-6.337	-5.99
BTB 06803	['n1(c(nnn1)c1ccc(cc1)Cl)c1nccnc1']	-6.489	-6.673
MWP 00783	['c1(sc2c(c1C)cccc2)/C=N/O']	-6.423	-5.789
MWP 00780	['c1(sc2c(c1C)cccc2)C(=S)NC']	-6.359	-6.492
GK 03728	['c1(c(cc(s1)c1ccccc1)NC(=O)c1occc1)C(=O)N']	-8.484	-8.163
SEW 04109	['n1(nc(c(c1)c1ccc(cc1)OC)C)C(=O)c1sccc1']	-7.139	-6.487
AW 01108	['c12c(N3CCN(C(=O)C4CC4)CC3)ncnc2scc1c1ccccc1']	-7.71	-6.137
SCR 00066	['S(=O)(=O)(c1sc(cc1)c1ncccc1)NCc1c(noc1C)c1ccccc1']	-7.016	-5.764
S 12307	['c12c(nn(c1=O)C)c1c(oc2C)cccc1']	-6.421	-7.268
SCR 00064	['S(=O)(=O)(c1cc2c(OCC2)cc1)NCc1c(noc1C)c1ccccc1']	-6.04	-5.034
HTS 00263	['[N+](=O)(c1cnc(N2CCN(C(=O)[C@H]3[C@@H](C(=O)[O-])CC3)CC2)cc1)[O-]']	-6.473	-5.308
AW 00508	['C(=S)(Nc1c(cc(cc1)C)C)NCCCNC(=O)c1sccc1']	-7.221	-5.915
SPB 04958	['c1(n(ncc1)C(=O)C)c1cc(no1)c1ccccc1']	-7.406	-6.974
BTB 06658	['n1(nc(cc1C)C)c1ccc(S(=O)(=O)N)cc1']	-6.209	-7.239
BTB 01165	['c1(nc(nc(n1)N1CCOCC1)N1CCOCC1)N1c2c(CCC1)cccc2']	-5.339	-6.528
BTB 01696	['N#CCC[NH+](c1ccc(/C=N\\CCC/N=C/c2ccc(cc2)[NH+](CCC#N)C)cc1)C']	-4.217	-5.914
BTB 04401	['C1(=NCCN1CC(=O)c1ccc(cc1)Cl)SC']	-5.966	-7.215
BTB 01692	['c1(c([N+](=O)[O-])ccc(c1)C)C(=O)NNC(=[NH2+])c1ncccc1']	-7.228	-7.074
BTB 01691	['c1(c([N+](=O)[O-])ccc(c1)C)C(=O)N/N=C/c1sccc1']	-7.199	-6.389
HTS 09629	['n1c(csc1COC(=O)C(C)(C)C)c1ccc(cc1)OC']	-6.625	-5.263
GK 01845	['c12c(c(sc1cc(s2)C(C)(C)C)C)C(=O)OC']	-7.235	-6.045
CD 05663	['C(c1c(/C=C/C#N)ccc(c1)Br)(F)(F)F']	-5.369	-6.498
HTS 05472	['c1(csc2c1cccc2)CSCC(=O)NCc1cc2c(OCO2)cc1']	-7.346	-7.172
HTS 05473	['S(=O)(=O)(c1sccc1)[N-]c1nc2c(cc1)cccc2']	-6.14	-5.665
CD 05666	['S(=O)(=O)(Cc1ccc(C(=O)OC)cc1)C']	-5.002	-6.848
HTS 05476	['S(=O)(=O)(Nc1ccc2c(cccc2)[nH+]1)c1ccc(NC(=O)C)cc1']	-5.454	-5.972
MWP 00301	['c1(c2c(sc1)ccc(c2)Cl)C(=O)NNS(=O)(=O)c1ccccc1']	-7.061	-6.09
CD 05669	['c1(c(cccc1Cl)[NH+]1CCCC1)C#N']	-6.175	-5.594
SB 01643	['[N+](=O)(c1ccc(cc1)CO/N=C(\\C1CC1)/c1ccc(cc1)Cl)[O-]']	-7.168	-5.909
RF 03162	['N1(C(=S)NCC1=O)CCc1nc[nH]c1']	-6.145	-5.832
RJF 00106	['n1c(nc(cc1O)C)SCc1c(Cl)cccc1Cl']	-6.914	-6.124
SPB 04082	['c1(c(nc(nc1C)C)N1CCCCC1)Oc1c(cc(cc1)Cl)Cl']	-6.928	-6.238
RJF 00108	['n1c(c(Cc2c(Cl)cccc2F)c(nc1SC)C)O']	-6.574	-5.162
HTS 02989	['c1(n(nnc1C(=O)OCC)c1cc(c(cc1)F)Cl)NC(=O)c1sccc1']	-5.658	-5.054
SB 01822	['c1(c([N+](=O)[O-])ccc(c1)NC(=O)C)C(=O)[O-]']	-7.215	-6.899
SEW 04176	['S(=O)(=O)(c1c(onc1C)C)Nc1ccc(n2nc(c(c2C)C(=O)OCC)C)cc1']	-5.451	-5.537
HTS 09623	['C(=O)(Nc1cc(c(cc1)OC)OC)CC1(CC(=O)[O-])CCCC1']	-3.459	-5.826
MWP 00122	['c1(sc2c(c1CC#N)cc(cc2)Cl)Cl']	-6.839	-5.854
BTB 09757	['[nH]1c(ncc1/C=C(\\C#N)/c1ccc(cc1)OC)c1ccccc1']	-5.015	-6.312
MWP 00127	['c1(c(sc2c1cc(cc2)Cl)Cl)COc1ccc(C#N)cc1']	-6.729	-6.223
HTS 00233	['S(=O)(=O)(c1c(sc(c1)Cl)Cl)N1C=CC(=NCC1)C(F)(F)F']	-5.519	-7.293
NRB 02860	['n12c(cc(c(c1=O)c1ccccc1)O)C(c1c2cccc1)(C)C']	-6.913	-6.734
SP 00493	['n1(nc(c2c(c1=O)cccc2)CC(=O)OCC)Cc1nc(cs1)c1ccc([N+](=O)[O-])cc1']	-7.276	-5.974
HTS 04996	['C(=O)(N1CCN(c2c(Cl)cncc2Cl)CCC1)Nc1ccc(OCc2ccccc2)cc1']	-4.833	-4.576
HTS 08749	['s1c(NC(=O)c2oc(cc2)Oc2cc(cc(c2)Cl)Cl)nnc1C1CC1']	-6.085	-6.427
KM 08301	['N1(c2cc(C(F)(F)F)ccc2SCC1=O)CC(=O)NN']	-7.169	-6.41
S 09268	['C(=O)(Oc1c(N2CCSCC2)cccc1)Nc1ccc(Cl)cc1']	-6.307	-5.469
HTS 07933	['[C@H]1(NC(=[NH+][C@@H]1c1ccc(cc1)Cl)N)C(=O)c1ccccc1']	-5.738	-4.659
HTS 08211	['c1(C(=O)N[C@@H]2[C@H](NC(=O)c3c(noc3C)c3ccccc3)CCCC2)c(noc1C)c1ccccc1']	-2.267	-5.048
CD 03843	['c1(c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-])N/N=C(/c1c[nH+]ccc1)\\C']	-7.64	-6.503
HTS 08216	['c1(C(=O)Nc2c(ccc(C(F)(F)F)c2)[NH+]2CCCC2)c(noc1C)c1ccccc1']	-4.361	-5.031
KM 06602	['C(=C1SCCCCS1)(C(=O)c1c(occ1)C)C#N']	-6.78	-5.756
S 04361	['C1(C(=[NH2+])[C@H](C2=CCCC[C@@H]2C21CCCCC2)C#N)(C#N)C#N']	-4.887	-4.21
NRB 00647	['S(=O)(=O)(c1c(cc(cc1)Cl)I)NC1CCCCC1']	-4.915	-4.778
JFD 04068	['[C@]12(C(=O)c3c4c1cccc4ccc3)SCCO2']	-7.098	-6.274
HTS 11463	['c12c(c(=O)n(c(=O)n1C)C)n(cn2)Cc1oc(nn1)c1ccccc1']	-6.704	-6.413
SPB 06852	['S(=O)(=O)(c1c(OC(F)(F)F)cccc1)N1CCN(c2c(Cl)c[nH+]cc2Cl)CC1']	-5.595	-4.31
JFD 04067	['c12c(sc(=S)s1)SCC1(OCCO1)CS2']	-5.168	-5.353
KM 10174	['n1nc2c(s1)ccc(C(=O)OC)c2']	-6.735	-6.764
RH 01823	['C(=C[NH+]1CCC1)(c1ccccc1)c1ccccc1']	-7.27	-6.313
HTS 00582	['N1(C(=O)CC2(CC(=O)[O-])CCCC2)CCC(n2cccc2)CC1']	-6.386	-4.494
HTS 00581	['C(=O)(N1CC[C@@H](n2cccc2)CC1)C[C@@H](c1cc(c(c(c1)OC)OC)OC)CC(=O)[O-]']	-5.501	-4.457
HTS 00580	['N1(C(=O)COCC(=O)[O-])CCC(n2cccc2)CC1']	-7.165	-4.652
BTB 15095	['S(=O)(=O)(c1c([N+](=O)[O-])cccc1)Nc1c(OC)cccc1']	-5.956	-4.478
BTB 15096	['c1([nH]c(=O)/c(=C\\C(=O)c2sccc2)/[nH]n1)C(=O)OCC']	-6.677	-6.728
BTB 15097	['c\\1(=C/C(=O)c2sccc2)/c(=O)[nH]c(n[nH]1)c1ccccc1']	-7.08	-7.074
BTB 00564	['c1(c(cc(cc1OC)/C=N/c1cc(NC(=O)C)c(cc1)C)OC)OC']	-8.028	-7.06
BTB 00565	['c1(c(c(cc(c1)Cl)Cl)O)/C=N/c1cc(NC(=O)C)c(cc1)C']	-8.066	-6.43
SPB 07108	['c1(c(Cl)c[nH+]cc1Cl)Oc1ccc(/C(=N/OC(=O)Nc2ccccc2)/N)cc1']	-5.543	-5.419
HTS 02851	['n1(c(nnc1SCC(=O)c1cc([N+](=O)[O-])ccc1)c1occc1)C']	-6.526	-9.122
BTB 00560	['C(=S)(N1CCC(C(=O)OCC)CC1)Nc1cc(ccc1)C']	-5.625	-7.196
BTB 13170	['c12C(=O)c3c(c2cccc1C(=O)N(CC)CC)cccc3']	-7.451	-7.67
SPB 07454	['c1(c(/C=C/c2ccccc2)c2c(CCC2)[nH+]c1SC)C#N']	-5.742	-6.682
SPB 07102	['c1(c(Cl)c[nH+]cc1Cl)Oc1ccc(/C(=N/O)/N)cc1']	-5.945	-5.527
CD 06864	['C(=O)(c1c(F)cccc1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1']	-7.195	-6.371
CD 06642	['C(=O)(Nc1ccc(Cl)cc1)NCCC[N@H+]1[C@H](C)CCCC1']	-5.527	-4.594
CD 06645	['c1(c(c(c(c(c1C)C)C)C)C)C(=O)c1sccc1']	-7.504	-7.07
RDR 02077	['c1(C(=O)Oc2ccc(C#N)cc2)c(cc(cc1)Cl)Cl']	-5.752	-7.062
ML 00289	['n1c(scc1c1cc([N+](=O)[O-])ccc1)c1ccc(cc1)OC']	-6.461	-6.798
BTB 07697	['c1(c(c(c(c(c1)Cl)OC)C(=O)N)OC)[N+](=O)[O-]']	-6.938	-6.889
CD 06868	['c1(c(n2cccc2)cccc1Cl)C#N']	-6.67	-6.335
CD 02524	['S(=O)(=O)(c1ccc(C(=O)O/N=C(/c2c(O)cccc2)\\C)cc1)N(CCC)CCC']	-4.359	-6.934
CD 02525	['c1(c(Cl)cccc1Cl)CO/N=C/c1sccc1']	-6.691	-6.825
KM 00649	['n12c(cc(n1)C(C)(C)C)ncc(c2N)C#N']	-6.114	-6.021
HTS 06106	['C(=O)(Nc1ccc(C(C)(C)C)cc1)N(CCc1cccc[nH+]1)CCC#N']	-6.983	-4.922
SEW 00081	['N(=C(\\NCCCOC)/SC)/C#N']	-1.184	-0.655
SEW 00087	['n1(c(nc(c1C(=O)OCC)NC(=O)C(Cl)(Cl)Cl)SC)c1c(OC)cccc1']	-4.768	-5.529
HAN 00209	['n1(nc(C(F)(F)F)cc1)C(=O)c1sccc1']	-7.078	-7.891
HTS 02937	['c1(C(=O)Nc2cc3C(=O)OCc3cc2)c(onc1C)C']	-6.911	-5.181
SPB 01855	['c1(c(nc(s1)SCC(=O)c1c(cc(cc1)Cl)Cl)C)C(=O)OCC']	-5.212	-7.541
SEW 05223	['c1(c2c(nc(c1)c1ccc(cc1)C)ccc(c2)F)C(=O)N']	-6.85	-7.391
JP 00939	['c1([N+](=O)[O-])c(Sc2ccc(Cl)cc2)ccc(c1)/C(=N\\NC(=O)N)/C']	-6.781	-6.889
KM 01723	['S(=O)(=O)(c1ccc(cc1)Cl)CCSCC(=O)Nc1ccccc1']	-6.798	-5.924
RH 02224	['S(=O)(=O)(n1cc(cc1)/C(=N/NS(=O)(=O)c1ccc(cc1)C)/CCC(=O)OC)c1ccccc1']	-5.816	-5.912
SPB 01858	['c1(c(n(nc1C)CC)C(=O)OC)NC(=O)c1ccc(cc1)Cl']	-5.864	-5.612
RH 02222	['c1(c(OC)[nH+]c(cc1C)C)C(=O)N']	-5.239	-6.146
SEW 01931	['c1(sc2c(c1)scc2)C(=O)[O-]']	-6.288	-6.68
SEW 01930	['C(c1cnc(SCc2ccc(c3ncns3)cc2)cc1)(F)(F)F']	-6.2	-6.742
HTS 12692	['n1(c(=S)[nH]c2c(c1=O)cn[nH]2)c1ccc(cc1)Cl']	-7.099	-6.534
SEW 01420	['c1(c(ocn1)c1ccc(cc1)Cl)C#N']	-6.768	-6.749
SEW 01935	['c1(nc(c2c(cc(C(F)(F)F)cc2)Cl)sc1)C(=O)NNC(=O)NC']	-6.811	-8.382
BTB 08404	['n1(c2sc(nn2)C(C)(C)C)c(=O)n(c(c1)CSc1cccc[nH+]1)CCCC']	-7.295	-7.215
BTB 08407	['N1C(=O)c2c(C1=O)cc(c([N+](=O)[O-])c2)SCc1ccc(Cl)cc1']	-7.497	-7.074
BTB 08406	['c1([N+](=O)[O-])c(Sc2c(Cl)cccc2Cl)cc2C(=O)NC(=O)c2c1']	-6.52	-6.699
HTS 12698	['N1(C(=O)CSc2nc3c(s2)cccc3)c2c(CCC1)cccc2']	-7.558	-7.022
DP 01428	['C1(=S)N(C2CCCCC2)CCCN1']	-6.3	-6.061
SEW 01429	['c1(noc(c1)C)NC(=O)CCOc1ccc(F)cc1']	-4.914	-5.236
JFD 03877	['C1(=C(N=C2CCCCC2)CCCC1)C(=O)N']	-6.871	-5.374
KM 05039	['C(=N\\OC(=O)Nc1ccc(OC(F)(F)F)cc1)(/c1nccnc1)\\N']	-6.214	-6.157
RDR 02614	['S(=O)(=O)(c1cc(ccc1OC)OC)Oc1c(c2c(cc1)cccc2)I']	-6.122	-5.474
RDR 02615	['S(=O)(=O)(c1ccc(cc1)C)[N-]c1ccc(S(=O)(=O)NCCCOC)cc1']	-6.864	-5.832
RDR 02613	['C(C)(C)(C)[NH2+]C[C@@H](COc1ccc(cc1)OC)O']	-6.102	-5.576
SEW 03687	['S(=O)(=O)(Cc1nc(no1)c1cscc1)c1ccc(cc1)Cl']	-5.887	-6.428
MWP 00430	['C1(=S)c2c(CCN1)cccc2']	-6.544	-6.354
S 06066	['c1([N+](=O)[O-])sc([C@H]2SC[C@@H](C(=O)[O-])[NH2+]2)cc1']	-5.542	-4.791
HTS 09161	['n1(c2c(cccc2)[NH+]2CCCCC2)cccc1']	-6.783	-5.601
HTS 04913	['n1(c2c(ccc([N+](=O)[O-])c2)[NH+]2CCN(C(=O)c3ccccc3)CC2)c(ccc1C)C']	-6.315	-5.702
RDR 03551	['C1(=S)NC(=C[C@@H](S1)c1cc(c(cc1)OC)OC)c1ccccc1']	-6.164	-5.832
GK 03320	['C(=O)(Nc1n(ncc1)C)c1c(OC)cccc1OC']	-7.449	-6.086
HTS 12344	['c1(c2c(sc1)cccc2)NC(=O)NC1CC1']	-7.354	-7.345
SEW 01682	['c1(oc(nn1)c1ccccc1)C(=O)NC(=O)N1CCOCC1']	-5.712	-5.637
BTB 10588	['c12c3c(CC(C(=O)[O-])Cc1cccc2)cccc3']	-7.324	-6.477
BTB 07031	['N#CCc1ccc(OCc2ccc(cc2)C)cc1']	-5.677	-5.789
HTS 12348	['c1(c2c(sc1)cccc2)NC(=O)NCc1noc(c1)C']	-5.443	-5.624
HTS 12349	['c1(c(n(nc1C)C)C)CNC(=O)Nc1c2c(sc1)cccc2']	-5.834	-6.183
JFD 00290	['[C@@H]12[C@@H]3[C@@H](OC(O3)(C)C)CO[C@@H]1OC(O2)(C)C']	-5.421	-4.651
JFD 00835	['S(=O)(=O)(c1c(Sc2c3c(C(=O)[O-])cccc3ccc2)cccc1)NC']	-5.516	-6.743
JFD 00831	['c1(C(=O)NC)c(SCCC(=O)[O-])cccc1']	-5.146	-5.96
SPB 00107	['C(=N\\O)(/c1c(F)cccc1Cl)\\NN(C)C']	-4.94	-5.959
RF 04568	['c1(C(=O)OC)c(OCC(F)(F)F)ccc(c1)OCC(F)(F)F']	-6.369	-6.941
JFD 03938	['c1(=O)n(c2c([nH]1)cccc2)C1CC[NH2+]CC1']	-6.735	-5.998
JFD 00839	['S(=O)(=O)(c1c(cc([N+](=O)[O-])cc1)I)NCC(=O)[O-]']	-4.296	-5.264
SPB 00450	['n1(c(n[nH]c1=S)c1ccc(C(C)(C)C)cc1)CCCOC']	-6.875	-5.397
NRB 01563	['C(=S)(N(C)C)SCC#N']	-4.784	-5.0
HTS 13433	['s1c(nnc1NC(=O)C[NH+](Cc1ccccc1)Cc1ccccc1)c1sccc1']	-5.753	-6.214
HTS 03897	['c1(S(=O)(=O)NCc2c3c(sc2)ccc(c3)Cl)n(c(cc1)C(=O)OC)C']	-6.858	-6.276
SPB 04753	['c1(C(Sc2ccc(Cl)cc2)(F)F)[nH]nc(c1)C']	-6.257	-6.465
NRB 01567	['N#C[C@@H](Sc1ccccc1)c1ccccc1']	-6.122	-5.035
NRB 01565	['C(=S)(SCSC(=S)N(CC)CC)N(CC)CC']	-4.787	-4.786
NRB 01564	['C(=S)(SCC(=O)OC)N(C)C']	-5.039	-4.565
NRB 01568	['N#C[C@@H](Sc1ccccc1)Cc1ccccc1']	-6.59	-4.948
RF 03782	['c1(c(nc2c(c1)cc(cc2)Cl)OC)C(=O)OC']	-7.012	-6.823
RF 03783	['c1(c(nc2c(c1)cc(cc2)Cl)SC)C(=O)OC']	-5.873	-6.091
RF 03781	['c1(c2c(c(cc1Cl)Cl)cccn2)NC(=O)C']	-6.619	-5.908
NRB 05273	['C(=N)(OC)CCCCCCCCCCC']	0.585	0.399
HTS 12201	['n12c(n(nc1C(=O)OCC)c1ccc(cc1)Cl)nc1c2cccc1']	-6.703	-5.788
NRB 05270	['c1c(c2c(cccc2)[nH+]c1O)OCC=C']	-6.252	-5.509
HTS 12207	['c1(nn(cc1C#N)c1ccc(cc1)C)C(=O)OCC']	-4.971	-5.58
DFP 00193	['c1(C(=O)NC(=O)NNc2c(Cl)cccc2Cl)cc([N+](=O)[O-])sc1']	-6.428	-5.715
BTB 03865	['c1(oc2c(c1)cccc2)C(=O)CSC(=S)SC(C)(C)C']	-7.46	-3.911
KM 09495	['n12c(cc(n1)c1sccc1)[nH]c(cc2=O)CC(=O)OCC']	-6.482	-8.459
HTS 13436	['n1(c(nc(c1c1ccccc1)c1ccccc1)c1sccc1)CC(=O)OCC']	-6.183	-5.585
JFD 01370	['C(=C\\c1ccccc1)(/C(=O)OC)\\c1ccccc1']	-6.833	-6.151
SEW 02792	['c1(c(NC(C#C)(CC)CC)ccs1)C(=O)[O-]']	-6.028	-5.465
S 10950	['s1c(nnc1NC)SCc1csc2c1cccc2']	-6.997	-7.17
RF 00936	['c12c(n[nH]c1N)c(cc(n2)N/N=C/c1sc([N+](=O)[O-])cc1)C']	-6.21	-6.789
SPB 04261	['n1c(nccc1C(OC)OC)SCC(=O)Nc1ccc(cc1)C(C)C']	-6.022	-5.946
SP 01459	['[C@@]1(C(F)(F)F)(NN=C(C1)/C=C/c1cc2c(OCO2)cc1)O']	-7.971	-6.38
SP 01458	['[C@]1(C(F)(F)F)(NN=C(C1)c1cc2Nc3c(Sc2cc1)cccc3)O']	-6.378	-6.336
NRB 03190	['c12oc(=O)ccc2cc(c(c1)OC)OC']	-7.379	-6.95
JFD 00742	['N(=C(\\c1ccc(cc1)Br)/C)/N=C(N)N']	-6.421	-5.198
RDR 01032	['N(=C\\c1ccc(cc1)[NH+](C)C)/c1cc(c(cc1)C)C']	-5.652	-6.097
RDR 01030	['c1(c(c2c(o1)cc(cc2C)C)C)C(=O)OCC']	-6.54	-6.592
KM 08012	['n1(c(COC(=O)Nc2ccccc2)[nH+]cc1)Cc1ccc(Cl)cc1']	-6.98	-5.792
KM 07762	['c1(c(nn(c1)c1ccccc1)SC)C(=O)N']	-7.674	-6.541
CD 04545	['c1(C(F)(F)F)cc(NC(=O)C)c(cc1Cl)OC']	-5.884	-6.317
BTB 06638	['S(=O)(=O)(c1cc(c([N+](=O)[O-])cc1)Oc1ccc([N+](=O)[O-])c[nH+]1)c1ccccc1']	-8.284	-5.763
TL 00811	['S(=O)(=O)(C)[N-]c1c(NS(=O)(=O)C)cccc1']	-5.363	-5.337
CD 02946	['n1c(scc1c1ccc(cc1)Cl)C/C(=N/O)/N']	-7.055	-6.913
CD 07240	['C(=O)(c1c(Cl)cccc1)Nc1c(C(=O)NCc2c(F)cccc2Cl)cccc1']	-7.051	-7.27
KM 03647	['c12c(c(sc1SCc1ccccc1)C(=O)OCC)C[C@@H](CC2=O)c1ccc(cc1)OC']	-4.928	-2.898
DSHS 00561	['N#C[C@H](c1cc(c(cc1)Cl)Cl)[NH2+]Cc1ccccc1']	-5.574	-4.961
KM 03645	['c1(c(=O)n(n(c1C)C)c1ccccc1)/C=N/[C@@H](C(=N)C#N)C#N']	-6.185	-5.808
DFP 00220	['n1(c(c[nH+]c1)c1ccc(cc1)Cl)N1CCCCC1']	-7.346	-5.252
TL 00369	['c1([N+](=O)[O-])c(NC(=O)C)ccc(c1)OC(F)(F)F']	-6.256	-6.057
RF 03259	['n1c(nc(nc1SC)N)c1ccc(C(F)(F)F)cc1']	-7.033	-6.719
KM 09724	['n1(c(=O)[nH]c(=O)cc1N)c1c(C)cccc1']	-7.332	-6.405
KM 09722	['C(=O)(Nc1c(SC)cccc1)NCc1c(F)cccc1']	-5.741	-4.599
BTB 06328	['[N+](=O)(c1c(Oc2c(cc(C3SCCS3)cc2OC)Br)nccc1)[O-]']	-5.43	-5.646
GK 03554	['c12c(n(nc1)C)ncnc2N/N=C/c1c(nn(c1)C)C']	-7.295	-6.33
HTS 07337	['c12c(ncnc1cc(cc2)Cl)OCC(=O)c1ccc(cc1)OC']	-6.756	-7.282
CD 09994	['c1(C#N)c(NCC(OC)OC)cccc1F']	-6.589	-6.258
DP 00698	['C(=O)(c1c(NC(=O)c2ccccc2)cccc1)Nc1cnccc1']	-7.206	-6.646
SEW 02240	['S(=O)(=O)(CC(=O)Nc1cc(C(F)(F)F)ccc1)Nc1cc(C(F)(F)F)ccc1']	-6.316	-6.475
SCR 00309	['c1(C(=O)Nc2cc3c(nsn3)cc2)c(cccc1)[NH+]1CCOCC1']	-7.425	-5.833
SCR 00306	['c1(c(cccc1)[NH+]1CCOCC1)C(=O)NCc1sc2c(c1)cccc2']	-6.488	-5.743
KM 04074	['n1c(nccc1c1sccc1)S']	-7.813	-6.5
DP 00697	['C(=O)(c1c(NC(=O)c2ccccc2)cccc1)Nc1ncccc1']	-6.817	-6.195
DP 00691	['C(=C\\c1c(cc(cc1)[NH+](C)C)Cl)(/C(=O)N)\\C#N']	-6.26	-5.884
DP 00693	['c1c(c(ccc1[NH+](C)C)/C=N/NC(=O)OCC)Cl']	-5.541	-6.351
SEW 02249	['c1(sc(c2sccc2)cc1)C(=O)c1c(cc(cc1)F)F']	-6.871	-7.615
HTS 06325	['c1(c(C(=O)OCCCc2ccncc2)nccn1)C(=O)[O-]']	-6.358	-5.428
HTS 06327	['C1(=C(C(=O)[O-])SCCS1)C(=O)Nc1ccccc1']	-7.001	-5.157
S 03970	['[N+](=O)(NC(=[NH2+])NCc1ccc(C#N)cc1)[O-]']	-6.268	-4.985
NRB 02673	['c12n(nnn2)C[C@H](Oc2c1cccc2)c1ccccc1']	-4.685	-5.558
NRB 02674	['c12C(=O)NC[C@H](Oc1cccc2)c1ccccc1']	-7.076	-6.664
RJF 01195	['n1(S(=O)(=O)c2ccccc2)c(c(c(n1)C)CC(=C)C)O']	-6.077	-5.561
KM 04020	['c12c(c(sc1SC)c1nn(cc1)C(=O)C)CC(C/C/2=N\\OC)(C)C']	-7.311	-7.462
NH 00431	['N(C(=S)NCCc1cccc[nH+]1)C(=O)OCC']	-3.195	-3.36
SCR 01434	['c12c(cc(s1)C(=O)NCc1nn(nc1C)c1ccccc1)c(nn2C)C']	-7.118	-4.861
SCR 01433	['n1(nc(c(n1)C)CNC(=O)C1=Cc2c(OC1)cccc2)c1ccccc1']	-5.728	-6.605
SPB 01038	['C(=S)(NNC(=O)c1ccc(cc1)CCCCC)N']	-5.119	-3.858
RF 02253	['c1(c(NC(=O)NN(C)C)onc1c1c(Cl)cccc1Cl)C(=O)OC']	-6.992	-7.031
NRB 00216	['n1(c(=O)[nH]nc1CSc1ccc(Cl)cc1)c1ccccc1']	-7.451	-9.255
RF 02256	['c1(oc(=O)sn1)c1sccc1']	-6.148	-5.268
CD 10389	['S(=O)(=O)(c1ccccc1)[N-]c1c(C(=O)N[C@H]2CCSC2)cccc1']	-7.589	-5.877
KM 03871	['c12nn(cc2CCc2c1c(sc2)SC)C(=O)c1ccc(cc1)Cl']	-7.673	-6.766
CD 09191	['c1(noc(c1)C)NC(=O)CC#N']	-4.341	-5.336
CD 10385	['C(=O)(c1c(NC(=O)c2cc(Cl)ccc2)cccc1)N[C@H]1CCSC1']	-7.949	-6.672
JFD 02630	['C12=Nc3c(S[C@@H]([C@@H]1COc1c2cccc1)c1ccc(cc1)F)cccc3']	-4.535	-3.945
DSHS 00246	['c1(c(cc(cc1)C)C)[C@@H](NC(=O)/C=C/c1ccccc1)C']	-6.014	-4.558
EN 00018	['c1(c(n(nc1C)C)NCc1sccc1)[N+](=O)[O-]']	-6.354	-6.209
KM 07180	['c1(C(=O)N2CCOCC2)c2c(cc(c1)Br)CCO2']	-6.55	-5.33
HTS 04118	['S(=O)(=O)(c1ccc(n2c(ccc2C)C)cc1)N']	-7.479	-6.564
KM 07183	['c1(c(c(c[nH+]c1CO)C)OC)C']	-5.876	-5.703
CD 01767	['c12c(OCO1)ccc(/C=C/C(=O)NNC(=O)CCOc1ccc(cc1)OC)c2']	-7.829	-6.355
EN 00010	['c1(c(c(nn1C)C)[N+](=O)[O-])Sc1c(N)cccc1']	-7.008	-5.49
SPB 03907	['c1(C(=O)Sc2ncc(C(F)(F)F)cc2)c(noc1C)c1ccccc1']	-6.609	-5.699
DSHS 01027	['C(=O)(Oc1ccccc1)NN']	-6.144	-6.599
SPB 01744	['o1c(nnc1c1ccc(cc1)Cl)C1CC1']	-5.76	-5.782
CD 01809	['C(=C)(c1ccc(cc1)OC)c1ccccc1']	-7.371	-6.407
DSHS 01021	['n1(c(=S)[nH]nc1CSCc1c(c(c(c(c1C)C)C)C)C)c1cc(C(F)(F)F)ccc1']	-7.089	-6.674
CD 07277	['C(=O)(c1c(Cl)cccc1)Nc1c(C(=O)NCCc2c[nH]c3c2cccc3)cccc1']	-7.29	-7.081
MWP 01068	['c1(c(c(Sc2ncccn2)ccc1OCC(F)(F)F)OCC(F)(F)F)C#N']	-5.137	-7.049
BTB 05660	['c1(c(=O)oc2c(c1)cccc2)C(=O)Nc1c(cc(c(c1OC)OC)OC)C(=O)OC']	-5.789	-5.928
HTS 12975	['n12c(=O)c3c(nc1SCC(=N2)C)sc(c3C)C']	-6.242	-6.311
HTS 12977	['c1(c(c(c(s1)C)C)C(=O)OCC)NC(=S)Nc1cc(cc[nH+]1)C']	-4.864	-5.314
HTS 12976	['n1(c2n(nc(c2)C)c2ccccc2)c(=S)[nH]c2c(c1=O)c(c(s2)C)C']	-6.369	-4.668
HTS 12970	['c12c(nc(n(c1=O)/N=C\\c1sccc1)C)sc(c2C)C']	-7.058	-5.739
SPB 02366	['n1(c(nnc1SCc1ccc(cc1)C)Cc1cscc1)C']	-6.391	-5.754
BTB 14513	['S(=O)(=O)(c1c(C(=O)OC)cccc1)N1CCN(c2ncccn2)CC1']	-6.197	-5.858
BTB 14457	['[C@@]1([C@H]2[C@H]([C@](CC2)(c2ccccc2)O)CC1)(c1ccccc1)O']	-6.453	-4.688
RDR 02083	['n1c(nc(nc1N)N)c1cc(ccc1)C']	-6.645	-6.793
