lines	15892
Files	6
BTB 06934	['c1(oc(nn1)c1cc(c(cc1)Cl)Cl)c1c([N+](=O)[O-])cccc1']	-41.282	-39.255	-41.29	-42.669	-36.726	-38.24
DP 00986	['N1C(=NN[C@@H]1c1ccc(cc1)[NH+](C)C)SC']	-35.038	-33.093	-33.972	-37.435	-29.376	-27.162
CD 10009	['c1([N+](=O)[O-])c(c(C#N)c(NCC(OC)OC)cc1)NCC(OC)OC']	-45.667	-42.639	-40.459	-50.331	-33.337	-41.629
CD 10005	['c1(c(n(nc1C)C)C)NC(=O)/C(=C\\N(C)C)/C#N']	-35.081	-33.893	-34.945	-38.321	-31.518	-33.08
RJC 04052	['[N+](=O)(c1c(/C=C/[NH+]2CCCC2)cccc1OC)[O-]']	-34.174	-30.607	-33.142	-36.399	-27.174	-28.545
AW 01034	['c1(nc(C(F)(F)F)ccn1)N1CCC(NC(=O)Nc2c(cc(cc2)CCCC)C)CC1']	-42.914	-35.893	-42.191	-42.663	-32.303	-32.628
CD 10003	['C(=C)(n1cncc1)c1c(O)cccc1']	-34.031	-31.452	-30.673	-31.111	-25.444	-26.59
JA 00025	['C(=C\\c1ccc(c2ccccc2)cc1)(/C(=O)N)\\C#N']	-37.092	-33.82	-34.996	-42.81	-33.638	-32.214
SCR 00552	['c1(c2c(cc(c1)F)COCO2)C(=O)NCc1n(ccc1)C']	-39.044	-33.796	-42.664	-45.11	-34.621	-35.908
SCR 00556	['c1(c2c(cc(c1)F)COCO2)C(=O)NCc1nc(sc1)c1sccc1']	-53.357	-42.383	-49.225	-48.466	-39.429	-39.561
BTB 02634	['C1(=S)NC[NH+](CN1)C[C@@H]1CCC[N@H+]1CC']	-33.223	-26.675	-27.246	-28.686	-19.012	-17.522
BTB 02635	['C1(=S)NC[NH+](CN1)CC[NH+]1CCCC1']	-34.207	-26.127	-31.026	-26.678	-22.728	-21.196
BTB 02636	['[C@H]1([C@@H](SC/C/1=N\\O)C(=O)OC)C(=O)OC']	-33.733	-33.39	-32.248	-29.334	-21.163	-22.603
SCR 00631	['c1(nc(sc1)c1ccccc1)C(=O)N(Cc1ncccc1)Cc1ncccc1']	-50.493	-46.056	-38.682	-46.177	-30.041	-39.448
BTB 02630	['c1(C(=O)NC2CCCCC2)c(N(C(=O)CSc2ccc(Cl)cc2)C)cccc1']	-42.012	-46.595	-46.164	-38.587	-31.465	-43.401
RJC 03838	['O(c1c(OC)cccc1)c1cc(ccc1)C']	-33.662	-28.251	-33.16	-35.028	-30.318	-27.77
KM 08683	['c1(C(=O)O/N=C(/c2nccnc2)\\N)oc(C#Cc2ccccc2)cc1']	-47.871	-44.746	-54.422	-52.204	-43.03	-40.222
GK 02527	['c1(sc(cc1/N=C/c1ccc(cc1)O)C(C)(C)C)C#N']	-37.708	-40.599	-42.085	-50.113	-31.114	-35.687
HTS 06187	['S(=O)(=O)(c1cn(c[nH+]1)C)Oc1c(cccc1)[NH+]1CCCCC1']	-42.036	-34.633	-39.12	-44.405	-30.193	-31.728
SEW 04415	['c1(C(=O)NNC(=O)c2c(F)cccc2F)c(F)cccc1F']	-36.983	-34.201	-40.686	-37.896	-30.496	-24.001
CD 11710	['S1(=O)(=O)C(=C(C[C@H]([C@H]1C#N)c1cc(C(F)(F)F)ccc1)C)C#N']	-27.652	-32.176	-32.922	-25.742	-22.26	-27.01
CD 11716	['n1(c(c(cn1)/C(=N/OC(=O)c1ccccc1)/C)C)c1nc(cc(C(F)(F)F)c1)C']	-41.89	-45.396	-55.451	-48.302	-39.696	-38.026
SEW 00893	['[N+](=O)(c1c(NN=C(C#N)C#N)ccc(c1)OC)[O-]']	-34.526	-32.225	-34.552	-42.53	-31.775	-33.441
SEW 00895	['N1(C(=O)CC(=N1)C)c1ccc(c2nnsc2)cc1']	-38.513	-41.566	-40.251	-43.43	-33.701	-36.028
CD 05069	['c1(NC(=O)Nc2cc(Cl)ccc2)oc(cc1)CSc1ccc(Cl)cc1']	-48.441	-47.607	-56.242	-51.789	-40.125	-42.419
SEW 00896	['[N+](=O)(c1ccc(/C=C/c2c3sccc3ccn2)cc1)[O-]']	-39.271	-35.425	-40.072	-41.396	-29.999	-33.059
SEW 00899	['c1(nc(no1)C[NH+]1CCOCC1)c1c(onc1C)C']	-37.724	-34.002	-36.416	-39.142	-23.765	-29.592
